path	scope	state	head_blob	behavior	classification
python/omp-work/src/omp_work/operations/cli.py	fork-only	added	eb5e314b5674	session candidate: OMP-180; session candidate: HOME-149; feat(work-ledger): implement controlled Linear cutover (HOME-148); feat(work-ledger): add cutover status operator view (HOME-148); feat(work-ledger): cutover coordinator, freeze fence, rehearsal smoke reuse (HOME-148)	retained
python/omp-work/src/omp_work/operations/config.py	fork-only	added	1ca7169ede43	session candidate: OMP-180; feat(work-ledger): implement controlled Linear cutover (HOME-148); feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148); feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/database.py	fork-only	added	7cf0f454d2f3	session candidate: OMP-180; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/fingerprints.py	fork-only	added	906eacfdcf11	session candidate: OMP-180; session candidate: HOME-149; feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148)	retained
python/omp-work/src/omp_work/operations/jobs_migrate.py	fork-only	added	18a589bde0fc	salvage-omp-work-dirty-s04: runner and migration applier for omp_jobs schema migrations isolated from work ledger migrations	retained
python/omp-work/src/omp_work/operations/jobs_migrations/0001_omp_jobs_schema.sql	fork-only	added	e65d11881d84	salvage-omp-work-dirty-s04: initial omp_jobs schema for jobs, leases, reservations, and schema migrations tracking	retained
python/omp-work/src/omp_work/operations/jobs_migrations/0002_shadow_provenance.sql	fork-only	added	7fd7cc33cb45	salvage-omp-work-dirty-s04: additive S2 mirror metadata and status check updates for shadow provenance	retained
python/omp-work/src/omp_work/operations/migrations/0001_schema_and_security.sql	fork-only	added	666ed0cbae7d	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0002_operations_health.sql	fork-only	added	31d8cf60ceb1	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0003_work_service_domain.sql	fork-only	added	5b854800d144	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0004_backup_reader_privileges.sql	fork-only	added	319c674b0dc1	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0005_work_service_hardening.sql	fork-only	added	f7af4c3d1574	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0006_linear_export_records.sql	fork-only	added	e787500d5a96	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0007_linear_import.sql	fork-only	added	d610af419e2c	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/migrations/0008_workflow_candidate_contract.sql	fork-only	added	3666fc5c90e6	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
python/omp-work/src/omp_work/operations/migrations/0009_service_readiness_grants.sql	fork-only	added	3f93a9d87642	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
python/omp-work/src/omp_work/operations/migrations/0010_cutover_authority.sql	fork-only	added	c5f43f6a6724	feat(work-ledger): cutover coordinator, freeze fence, rehearsal smoke reuse (HOME-148); feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148)	retained
python/omp-work/src/omp_work/operations/migrations/0011_cutover_attestation.sql	fork-only	added	adf0aeb8e9b3	feat(work-ledger): implement controlled Linear cutover (HOME-148)	retained
python/omp-work/src/omp_work/operations/migrations/0012_source_watermark.sql	fork-only	added	13d4df6d35fd	feat(work-ledger): implement controlled Linear cutover (HOME-148)	retained
python/omp-work/src/omp_work/operations/migrations/0013_first_mutation_pairing.sql	fork-only	added	f00fc4d31936	fix(work-ledger): finalize cutover remediation	retained
python/omp-work/src/omp_work/operations/migrations/0014_close_attempts_and_audit_manifests.sql	fork-only	added	e530bd224368	session candidate: OMP-47	retained
python/omp-work/src/omp_work/operations/migrations/0015_auditor_launch_cancellation.sql	fork-only	added	bb5ec0a6a11e	session candidate: OMP-65	retained
python/omp-work/src/omp_work/operations/migrations/0016_close_attempt_riders.sql	fork-only	added	a4c4eb81c323	session candidate: OMP-89	retained
python/omp-work/src/omp_work/operations/migrations/0017_close_authorization_uses.sql	fork-only	added	fd8c5e41d44b	session candidate: OMP-140	retained
python/omp-work/src/omp_work/operations/migrations/0018_execution_grants.sql	fork-only	added	76d9a948c36e	session candidate: OMP-180	retained
python/omp-work/src/omp_work/operations/migrations/0019_execution_grant_immutability.sql	fork-only	added	90e7c77b1275	session candidate: OMP-180	retained
python/omp-work/src/omp_work/operations/migrations/0020_execution_grant_admission_immutability.sql	fork-only	added	3590e1719589	session candidate: OMP-180	retained
python/omp-work/src/omp_work/operations/migrations/0021_execution_grant_terminal_timestamps.sql	fork-only	added	d079cb4aeef2	session candidate: OMP-180	retained
python/omp-work/src/omp_work/operations/migrations/0022_execution_grant_remote_ref.sql	fork-only	added	5cead15a8e90	session candidate: OMP-180	retained
python/omp-work/src/omp_work/operations/migrations/0023_execution_grant_service_refresh.sql	fork-only	added	cefbcc22c333	session candidate: OMP-199	retained
python/omp-work/src/omp_work/operations/migrations/0024_external_delivery_receipts.sql	fork-only	added	010bcdaceec2	OMP-283: migration 0024 to allow null candidate_id for external_delivery receipts	retained
python/omp-work/src/omp_work/operations/migrations/0025_research_contract_core.sql	fork-only	added	77048732af19	OMP-322: migration 0025 creates omp_research campaigns, trials, observations, and deliverable bindings with workspace RLS and immutability triggers	retained
python/omp-work/src/omp_work/operations/migrations/0026_research_campaign_lifecycle.sql	fork-only	added	ae5d73377a6e	Migration 0026: widen campaign state check to eight lifecycle states, add outcome/outcome_reason/concluded_at and blocked_dependency/blocked_from_state columns, add post-admission, provenance, concluded-outcome, and blocked-dependency constraints, add trial action/reason, and install the campaign transition trigger (R02-S2)	retained
python/omp-work/src/omp_work/operations/migrations/0027_research_component_identity.sql	fork-only	added	18349ac98bd0	OMP-322-s04: database migration 0027 adding omp_research.components table and campaign compatibility columns	retained
python/omp-work/src/omp_work/operations/sql/roles.sql	fork-only	added	d6fc24bf34be	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/parallel_streams.py	fork-only	added	779947d64948	salvage-omp-work-dirty-s08: file-backed parallel streams admit loop with heartbeat, path leases, budget reserve, and partition limits	retained
python/omp-work/src/omp_work/prompts/claim_support_classifier.md	fork-only	added	ddab41f831b7	Static claim-support classifier prompt: judges whether one passage argues for, argues against, or does not bear on one claim from passage content alone (never citation metadata), and requires one strict JSON object covering every pair exactly once, with probabilities as non-report routing hints	retained
python/omp-work/src/omp_work/py.typed	fork-only	added	e69de29bb2d1	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/report_evidence.py	fork-only	added	c40f34553477	R2 v1 claim-support evidence matrix: extracts material claims from a report draft with stable ids and char locations (excluded sentences record a reason), links each claim to top-k passages from the sources it cites, classifies every pair supports/contradicts/neither through a stub or batched chat-model classifier with strict answer parsing, refuses a supported claim lacking stored passage text, stores a digest-verified matrix beside the report, annotates the report with passage links and contested/unsupported flags, and records classifier usage to the shared ledger	retained
python/omp-work/src/omp_work/research/__init__.py	fork-only	added	f2890366c2a7	OMP-322-s04: package initialization for omp_work.research	retained
python/omp-work/src/omp_work/research/store.py	fork-only	added	e3031618c79e	OMP-322-s04: extract research persistence mixin, queries, and component compatibility validation from v1 store; OMP-322-s06: a research trial id cannot bind as native_candidate_id	retained
python/omp-work/src/omp_work/research_campaign.py	fork-only	added	e5ad2325c2c9	Bounded research campaign: baseline->candidate->eval->one revision->stop with Best-of-N=2 and parent-budget enforcement	retained
python/omp-work/src/omp_work/research_ledger.py	fork-only	added	c2c0d8f595f2	Attaches research campaign spends to the post-program usage ledger shape and appends events to a JSON ledger file	retained
python/omp-work/src/omp_work/v1/__init__.py	fork-only	added	a69295f4afef	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/v1/api_models.py	fork-only	added	d862cf9ac83c	OMP-266: Model discriminated assess_bounded_intake result and include in CommandResult; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-106; session candidate: OMP-65; OMP-219: Model discriminated skip_active_item result with grant, item, and reason; OMP-283: Model discriminated record_external_delivery result and include in CommandResult; OMP-266-s04-s02: Model discriminated record_fable_advice result and include in CommandResult; OMP-266-s06: Model discriminated publish_bounded_intake result and include in CommandResult; OMP-322: model research command results and ResearchView and include the results in CommandResult; OMP-322-s02: model set/conclude research campaign state results and include them in CommandResult; OMP-322-s04: declare RegisterResearchComponentResult and extend ResearchView with components	retained
